video,duration_sec,stroke_peak_frame,wrist_speed_avg,wrist_speed_max,explosiveness_index,fluidity,mean_visibility,elbow_left_avg,elbow_left_min,elbow_left_max,elbow_left_std,elbow_right_avg,elbow_right_min,elbow_right_max,elbow_right_std,knee_left_avg,knee_left_min,knee_left_max,knee_left_std,knee_right_avg,knee_right_min,knee_right_max,knee_right_std,hip_avg,hip_min,hip_max,hip_std,torso_lean_avg,torso_lean_min,torso_lean_max,torso_lean_std,elbow_symmetry,knee_symmetry,shoulder_width,hip_width,left_eye_x_min,left_eye_x_max,left_eye_x_avg,left_eye_x_std,left_eye_x_norm,left_eye_y_min,left_eye_y_max,left_eye_y_avg,left_eye_y_std,left_eye_y_norm,right_eye_x_min,right_eye_x_max,right_eye_x_avg,right_eye_x_std,right_eye_x_norm,right_eye_y_min,right_eye_y_max,right_eye_y_avg,right_eye_y_std,right_eye_y_norm,left_shoulder_x_min,left_shoulder_x_max,left_shoulder_x_avg,left_shoulder_x_std,left_shoulder_x_norm,left_shoulder_y_min,left_shoulder_y_max,left_shoulder_y_avg,left_shoulder_y_std,left_shoulder_y_norm,right_shoulder_x_min,right_shoulder_x_max,right_shoulder_x_avg,right_shoulder_x_std,right_shoulder_x_norm,right_shoulder_y_min,right_shoulder_y_max,right_shoulder_y_avg,right_shoulder_y_std,right_shoulder_y_norm,left_elbow_x_min,left_elbow_x_max,left_elbow_x_avg,left_elbow_x_std,left_elbow_x_norm,left_elbow_y_min,left_elbow_y_max,left_elbow_y_avg,left_elbow_y_std,left_elbow_y_norm,right_elbow_x_min,right_elbow_x_max,right_elbow_x_avg,right_elbow_x_std,right_elbow_x_norm,right_elbow_y_min,right_elbow_y_max,right_elbow_y_avg,right_elbow_y_std,right_elbow_y_norm,left_wrist_x_min,left_wrist_x_max,left_wrist_x_avg,left_wrist_x_std,left_wrist_x_norm,left_wrist_y_min,left_wrist_y_max,left_wrist_y_avg,left_wrist_y_std,left_wrist_y_norm,right_wrist_x_min,right_wrist_x_max,right_wrist_x_avg,right_wrist_x_std,right_wrist_x_norm,right_wrist_y_min,right_wrist_y_max,right_wrist_y_avg,right_wrist_y_std,right_wrist_y_norm,left_hip_x_min,left_hip_x_max,left_hip_x_avg,left_hip_x_std,left_hip_x_norm,left_hip_y_min,left_hip_y_max,left_hip_y_avg,left_hip_y_std,left_hip_y_norm,right_hip_x_min,right_hip_x_max,right_hip_x_avg,right_hip_x_std,right_hip_x_norm,right_hip_y_min,right_hip_y_max,right_hip_y_avg,right_hip_y_std,right_hip_y_norm,left_knee_x_min,left_knee_x_max,left_knee_x_avg,left_knee_x_std,left_knee_x_norm,left_knee_y_min,left_knee_y_max,left_knee_y_avg,left_knee_y_std,left_knee_y_norm,right_knee_x_min,right_knee_x_max,right_knee_x_avg,right_knee_x_std,right_knee_x_norm,right_knee_y_min,right_knee_y_max,right_knee_y_avg,right_knee_y_std,right_knee_y_norm,left_ankle_x_min,left_ankle_x_max,left_ankle_x_avg,left_ankle_x_std,left_ankle_x_norm,left_ankle_y_min,left_ankle_y_max,left_ankle_y_avg,left_ankle_y_std,left_ankle_y_norm,right_ankle_x_min,right_ankle_x_max,right_ankle_x_avg,right_ankle_x_std,right_ankle_x_norm,right_ankle_y_min,right_ankle_y_max,right_ankle_y_avg,right_ankle_y_std,right_ankle_y_norm,label
p17_backhand_s1.csv,1.333333333,22,0.607980821,3.035791561,4.99323573,21.49551377,0.57625488,136.4061177,50.62235248,175.4364548,31.52141161,159.2278404,37.74462304,178.8921016,25.34684519,168.9054081,157.868837,179.9584094,7.355385,164.7304771,144.0131503,179.93374,13.16626616,169.5913534,161.2177532,179.9707164,5.719237891,105.5455303,-179.9149404,179.7854115,141.7208505,22.8217227,4.17493101,0.083055566,0.054818346,0.45294386,0.50386715,0.490921382,0.011615078,5.910758345,0.3520918,0.47998667,0.42517609,0.045059508,5.119176334,0.43607324,0.4819346,0.472751339,0.011763677,5.691988628,0.35380253,0.4784773,0.425209026,0.044805109,5.119572891,0.49567252,0.5334818,0.52227216,0.009379714,6.288225858,0.40079826,0.5119877,0.466570193,0.038730969,5.617566807,0.42158192,0.45247644,0.441220713,0.00650655,5.312355719,0.41280228,0.51233023,0.470016827,0.036236659,5.659064748,0.51335084,0.6224665,0.547979116,0.022811856,6.59774101,0.38079476,0.5891979,0.531129474,0.062631778,6.394869089,0.38796663,0.45075426,0.426448191,0.019626217,5.134492607,0.4532361,0.58830655,0.534367121,0.044209493,6.433850784,0.44918305,0.6913991,0.54082988,0.060340271,6.511663269,0.36124036,0.6397469,0.564284326,0.082804895,6.794057897,0.2916326,0.4646324,0.421069597,0.048083591,5.069733621,0.4716576,0.6526567,0.588225434,0.053828997,7.082312003,0.50536036,0.5215153,0.514481207,0.004171327,6.194421753,0.55594885,0.6372168,0.601418094,0.027620895,7.241153371,0.45090693,0.46596497,0.456989711,0.003890435,5.50221654,0.5534226,0.6360963,0.601041242,0.027463025,7.23661602,0.51424587,0.5359886,0.526266575,0.005330259,6.336319148,0.6672749,0.73091555,0.706655787,0.018776746,8.508229109,0.43055797,0.4615221,0.447057647,0.010248769,5.382633176,0.6679585,0.72563016,0.707261837,0.015622763,8.515526025,0.51252246,0.5293664,0.519732437,0.004539301,6.257647263,0.7871157,0.8169722,0.806870106,0.006826683,9.714822763,0.45135778,0.46802485,0.460558324,0.004078481,5.545183113,0.7927162,0.8214599,0.812626317,0.006702969,9.784128301,backhand
p22_backhand_s2.csv,2.3,48,0.298199101,0.981112602,3.29012595,8.480600784,0.566054108,137.5168677,4.205891728,177.1879425,35.98614681,118.650482,12.58261602,178.2496407,40.6344973,167.7686348,106.1892002,179.7160864,13.97753147,156.6889435,120.4457715,178.2437888,16.43029941,165.654088,153.3302738,178.2536991,6.208944672,21.10013213,-179.5235592,179.9744406,154.4928062,18.86638571,11.07969128,0.084266746,0.060636308,0.43856454,0.5565921,0.501568304,0.042914555,5.952149909,0.39501977,0.45801625,0.422742897,0.018017369,5.016722693,0.4382149,0.540336,0.491689668,0.037290692,5.834919365,0.39345,0.45777664,0.421014967,0.018291146,4.996217219,0.47531295,0.5822463,0.533014365,0.035036928,6.325322745,0.43960565,0.5024202,0.472215188,0.014962447,5.603814201,0.46074915,0.50221527,0.487468131,0.011223006,5.784822055,0.44724792,0.50754595,0.47206506,0.015090219,5.602032621,0.4625661,0.58418536,0.536690873,0.043106757,6.368952145,0.50114655,0.5844061,0.542981339,0.023660864,6.443601595,0.45657942,0.50583583,0.48077481,0.0111673,5.7053919,0.5073529,0.5712415,0.539594302,0.017166996,6.403407367,0.4339726,0.5889163,0.521771112,0.057709465,6.191898186,0.50869644,0.6356559,0.567878339,0.03356567,6.739056225,0.42337126,0.5298118,0.47432292,0.033428153,5.628826827,0.5038935,0.631382,0.564229877,0.035518024,6.695759644,0.49277806,0.55576444,0.524010333,0.020115821,6.218471202,0.5781426,0.63055944,0.603591423,0.013174443,7.162866153,0.47243342,0.513946,0.493840293,0.011267946,5.860440997,0.5795775,0.62848264,0.603240112,0.012877757,7.158697118,0.454645,0.5598587,0.51781368,0.035129027,6.144935039,0.67988396,0.71924746,0.699683356,0.009182266,8.30319657,0.4556849,0.5188039,0.488452406,0.01382774,5.796502526,0.69289196,0.7199249,0.701757491,0.006009266,8.327810488,0.4679901,0.5574549,0.523035016,0.033720596,6.206897042,0.7764764,0.7928076,0.78559495,0.004440625,9.322716103,0.4475407,0.5747565,0.496500287,0.050077287,5.892007356,0.7599536,0.79862565,0.782042354,0.010583396,9.28055717,backhand
p14_backhand_s2.csv,2.366666667,65,0.259201236,0.923252968,3.561915761,6.604266411,0.495847454,122.3997405,77.9866919,179.6021816,30.67999542,128.3371336,32.6840189,179.4225575,27.35158299,173.6354828,131.1835669,179.7075985,7.429512872,175.4326849,151.8032742,179.8962741,4.974752956,166.4922506,141.3648463,179.3273993,6.761078516,110.0643436,-179.876263,179.4897163,129.4122314,5.937393093,1.797202168,0.086321664,0.057339631,0.4350668,0.54126775,0.507640706,0.030291033,5.880803026,0.34325272,0.4210186,0.361126798,0.02193083,4.183501334,0.42988154,0.534438,0.490911274,0.028653046,5.686999636,0.34476745,0.42772663,0.363132994,0.022193197,4.206742256,0.48510844,0.56478125,0.543467658,0.021054091,6.295843123,0.37527716,0.45478293,0.405577533,0.018162029,4.698444305,0.43542415,0.5026471,0.463583845,0.011961284,5.37042292,0.38926467,0.4624747,0.414062368,0.017982335,4.79673754,0.46934444,0.6208296,0.564003439,0.034160898,6.533741471,0.3840443,0.5244932,0.468233123,0.035568908,5.424282831,0.42834446,0.51310015,0.455833166,0.013698533,5.280634578,0.43818575,0.55024797,0.485594176,0.022309075,5.625403304,0.43343955,0.70557344,0.544308003,0.079452672,6.305578174,0.37505615,0.5869989,0.484812534,0.049482765,5.6163483,0.43000373,0.49365184,0.457746278,0.017091958,5.302797173,0.4683355,0.5893054,0.506882375,0.031740606,5.872018091,0.5144898,0.55416197,0.540416488,0.007002245,6.260496608,0.52613056,0.58061254,0.546057051,0.014003054,6.325840149,0.48029768,0.5427388,0.489754165,0.011864536,5.67359501,0.5273983,0.59040374,0.548453179,0.016364549,6.353598277,0.4651783,0.5786084,0.556612904,0.01973821,6.448125249,0.6424295,0.70244145,0.664402908,0.012069868,7.696826882,0.46387967,0.54563594,0.479395782,0.014967508,5.553597521,0.6538399,0.6985984,0.670529158,0.01223005,7.767796903,0.45969734,0.5761514,0.567254983,0.018844853,6.571409239,0.75276566,0.79080766,0.76448001,0.009114764,8.856177819,0.4559099,0.57195634,0.471940143,0.023602512,5.467227099,0.7631404,0.79286593,0.774088479,0.008124297,8.967487867,backhand
p34_backhand_s3.csv,2.2,40,0.701744139,4.084198288,5.820067545,32.16284858,0.462029083,122.0130527,1.8103379,177.7173499,42.76574962,116.7975633,0.801178156,175.6736281,48.06152913,155.566237,93.73276484,179.9290921,29.47898668,141.4107424,50.66482938,179.9021491,39.14322974,156.6007535,98.40019926,179.9696915,22.67563132,61.01576433,-179.9336649,179.9889315,141.9677338,5.215489451,14.1554946,0.09771405,0.05614012,0.38863692,0.54113096,0.470017219,0.044304962,4.810129331,0.2928224,0.42702705,0.33555969,0.042440079,3.434098668,0.38351625,0.5246646,0.458666644,0.041610603,4.693968196,0.29404378,0.42174387,0.335871326,0.041240892,3.437287932,0.46671116,0.5918092,0.523032762,0.035971847,5.352687361,0.32947364,0.4733222,0.386369975,0.036944969,3.954088218,0.3996023,0.5681311,0.464770677,0.051221561,4.756436516,0.35179776,0.4421022,0.386395017,0.024975873,3.954344496,0.4611784,0.6269796,0.558713047,0.04484741,5.717837363,0.3056001,0.55753154,0.437027694,0.057398526,4.472516421,0.37255222,0.5844509,0.454739543,0.059879739,4.653778465,0.3770332,0.51550883,0.444358197,0.024565107,4.547536373,0.42743465,0.6760933,0.556958173,0.066684147,5.699878085,0.23377341,0.6089039,0.447969598,0.085590825,4.584495238,0.3757615,0.56838,0.454008479,0.046321357,4.646296801,0.33387744,0.5881352,0.476088569,0.055758437,4.872263178,0.49126166,0.58734816,0.532046146,0.032173546,5.444929823,0.5004258,0.61421525,0.544188407,0.026754088,5.569193031,0.43188536,0.59081274,0.493858295,0.051676128,5.054117536,0.4970892,0.6076603,0.543482776,0.025663013,5.561971637,0.43071336,0.60506916,0.517711013,0.046950603,5.298224887,0.6031493,0.7049087,0.65616634,0.026574124,6.715168792,0.4308301,0.54612267,0.47620643,0.031572791,4.873469364,0.6024096,0.6975457,0.648864037,0.022314388,6.640437435,0.49558598,0.65792274,0.551179658,0.050357097,5.640741091,0.69896066,0.82533014,0.771720157,0.042450608,7.897739938,0.45339438,0.62974435,0.52274468,0.052187807,5.349739151,0.6981337,0.8031734,0.735773112,0.027488481,7.529859939,backhand
p4_backhand_s2.csv,2.766666667,34,0.235175422,0.874118077,3.716876835,7.145221575,0.469996636,149.3926205,94.71233819,179.3257564,20.23233303,144.8318259,99.37659513,177.5194529,14.28121062,175.4516744,165.0322727,179.8675653,3.376664661,174.3004243,165.6674746,179.9402677,3.648193286,165.8726518,155.1969028,176.5229657,5.18828113,32.01700184,-179.7639892,179.8607823,174.6445236,4.560794604,1.151250106,0.082804577,0.056297235,0.49207124,0.5250454,0.503152111,0.009637061,6.0763804,0.28296614,0.34139928,0.31253226,0.019022208,3.774335541,0.47159085,0.5081984,0.485868524,0.009871008,5.867652966,0.2821005,0.3395524,0.311324096,0.018538849,3.759745004,0.51785684,0.54679024,0.532787953,0.0075017,6.434281405,0.3460884,0.39176476,0.367367794,0.015133474,4.436563845,0.43737766,0.45195818,0.44631197,0.003730685,5.389943215,0.34328127,0.39170736,0.368192165,0.014448261,4.446519459,0.5066197,0.6009152,0.557076055,0.022921742,6.727599751,0.38050836,0.45784888,0.423983343,0.019794698,5.12028871,0.41233164,0.44410202,0.430766172,0.008196866,5.202202406,0.4010577,0.4595759,0.430830012,0.01604497,5.202973375,0.4506453,0.68010545,0.560917153,0.060083585,6.773987264,0.40599746,0.5159821,0.468192437,0.03044176,5.654185444,0.3994951,0.4786509,0.443190821,0.017869445,5.352250253,0.40523645,0.50943714,0.471800835,0.025279954,5.697762722,0.51041496,0.5218747,0.516596591,0.002938218,6.238744361,0.49627388,0.5272073,0.510321019,0.007035795,6.162956625,0.45525056,0.46749088,0.459138091,0.002391396,5.544839496,0.4923777,0.5269351,0.508989772,0.007461518,6.146879655,0.52269226,0.5398069,0.529560709,0.003904343,6.39530718,0.5988847,0.62496305,0.607240465,0.00506798,7.333416622,0.4366785,0.45398772,0.443967509,0.004654382,5.361630027,0.6022223,0.624605,0.611895981,0.005078789,7.389639563,0.53302157,0.5443847,0.538145618,0.002054961,6.498983932,0.6874167,0.70677555,0.698069892,0.004604133,8.430329744,0.43110037,0.4395164,0.435366497,0.002252572,5.257758814,0.70079684,0.7240145,0.70834538,0.00337666,8.554422981,backhand
p32_backhand_s2.csv,0.9,17,2.13906439,9.585008029,4.480934783,73.13222261,0.498957438,137.1764523,1.420301552,178.0902692,37.86978778,145.4007747,103.1144239,177.4145064,19.45420284,160.1242058,124.5603593,179.7688887,17.00237402,144.8671906,73.75638402,178.8515645,27.52136018,155.6916752,118.3420855,176.6557896,15.17442917,-16.53295396,-179.9167041,179.2728206,156.9024019,8.224322421,15.25701526,0.091877257,0.062286695,0.2971822,0.50144047,0.396714505,0.064171996,4.317874928,0.338224,0.4301983,0.373387663,0.028242179,4.063983567,0.2916888,0.48603696,0.382276346,0.059355895,4.160728755,0.34191307,0.42572415,0.374912777,0.026097828,4.080583044,0.3509344,0.5370183,0.459945634,0.049703017,5.006087999,0.3609442,0.47363573,0.419798487,0.027969093,4.569122988,0.33247817,0.45119178,0.395893272,0.035233231,4.308936561,0.3885964,0.44177783,0.415671531,0.013250833,4.524204835,0.30834377,0.5746783,0.486878416,0.075535973,5.299226722,0.3370466,0.54207766,0.469221341,0.052396392,5.107045599,0.3052135,0.49458167,0.388370956,0.049196379,4.227063021,0.3573981,0.5191963,0.470784439,0.037535284,5.124058482,0.27818468,0.67692864,0.484476417,0.113983511,5.273083155,0.2986207,0.5995834,0.494711293,0.079572673,5.384480436,0.21471488,0.5824344,0.377118996,0.078798169,4.104595721,0.31750995,0.5705499,0.503203583,0.060035102,5.476911246,0.4339916,0.52006185,0.476906783,0.025115179,5.190694608,0.5365678,0.6213025,0.568254981,0.02257253,6.184936289,0.38989758,0.5061428,0.439405661,0.035137228,4.782529155,0.5327699,0.61751336,0.565336523,0.022439067,6.153171538,0.3918489,0.543208,0.468155135,0.048116739,5.095440918,0.62291205,0.7582325,0.679917495,0.043157868,7.400280726,0.37792903,0.45669168,0.416071898,0.020465139,4.528562468,0.62414575,0.74397254,0.670495962,0.038617447,7.297735948,0.43799138,0.57103515,0.502071594,0.051857968,5.464590585,0.7141446,0.881608,0.795870028,0.064946219,8.662318112,0.40258682,0.48286146,0.440812379,0.025962998,4.797840001,0.6898195,0.8622059,0.751732484,0.047773085,8.181921267,backhand
p22_backhand_s3.csv,2.266666667,20,0.337767611,1.080954336,3.200290084,7.60216265,0.555456052,137.6198636,2.461012585,177.0985247,31.05189059,113.199338,17.11934674,179.2749159,39.99305138,169.4142895,113.5458188,179.7716054,12.12979401,160.8520326,122.9255013,179.2106874,15.98927059,167.8331411,142.7314528,178.2320294,8.123912989,17.03397765,-179.7574679,179.9744406,163.6476837,24.42052563,8.562256927,0.076969282,0.052448605,0.4452593,0.56497294,0.510320709,0.041281126,6.630186718,0.3915467,0.45654333,0.418492376,0.019571207,5.437135017,0.4417624,0.5501527,0.498768362,0.036259484,6.480096359,0.3905855,0.4549091,0.417422224,0.01971877,5.42323139,0.48322934,0.5862375,0.544350946,0.033290566,7.072314238,0.43408844,0.499633,0.467109946,0.018504809,6.06878401,0.45961973,0.51221126,0.491103437,0.011644081,6.380512155,0.44370705,0.49905667,0.467751766,0.017173739,6.077122667,0.46940932,0.58418536,0.547748084,0.036747091,7.116450523,0.49657214,0.5852359,0.534781254,0.02825785,6.947982924,0.4574591,0.50899696,0.484905416,0.010850736,6.29998625,0.49741632,0.5669623,0.532890761,0.02166654,6.923421269,0.43394125,0.5876515,0.531185759,0.049827377,6.901269539,0.5008905,0.6371235,0.558454239,0.03905727,7.255546982,0.42659706,0.5348085,0.479581327,0.029059049,6.23081464,0.49982077,0.6295881,0.552457865,0.04207311,7.177640914,0.5031793,0.5599578,0.534275166,0.017794947,6.941407727,0.57731867,0.6283808,0.598394443,0.0156078,7.774457944,0.4750595,0.52699554,0.497435307,0.012331362,6.462777051,0.57568043,0.62767375,0.597102481,0.016152645,7.757672518,0.45838147,0.56023777,0.525249363,0.029700339,6.824142725,0.6782088,0.7233887,0.697086209,0.010179656,9.056680725,0.46047875,0.520337,0.489313914,0.014086349,6.357262318,0.68007344,0.7209642,0.697649273,0.0083332,9.063996159,0.46800932,0.5547904,0.525941871,0.028493799,6.83313992,0.7711643,0.7924954,0.784560159,0.004305802,10.19315944,0.45210272,0.57466817,0.48881046,0.045272146,6.350721347,0.76019466,0.7969978,0.783312978,0.009734346,10.17695582,backhand
p24_backhand_s3.csv,2.7,66,1.10852613,13.31384761,12.01040485,75.30471071,0.468338033,114.3750646,18.13278184,179.5067408,44.52981438,122.2004724,45.16340099,179.2996602,32.69921429,164.8167271,117.6009227,179.3898872,12.29610193,159.7565278,118.8603824,179.9926619,20.75412493,153.5342141,120.7674632,179.1566198,12.70355947,-15.73749497,-179.8777532,179.9747868,151.2459698,7.82540781,5.060199293,0.034433716,0.015601001,0.43833813,0.5796412,0.524509088,0.046394002,15.23242751,0.308926,0.39476305,0.346803443,0.026081933,10.07162399,0.41494602,0.56801784,0.510668915,0.050863064,14.83049086,0.309208,0.39622378,0.346607292,0.026800048,10.0659275,0.43478608,0.5773796,0.509903675,0.04680321,14.8082673,0.37458378,0.46424627,0.41090255,0.02290825,11.93314559,0.3791951,0.5567079,0.459165754,0.047527728,13.33477195,0.3739288,0.4680781,0.411233999,0.022984558,11.94277131,0.33251172,0.65320086,0.520563605,0.074762328,15.11784556,0.37788743,0.55600816,0.476578676,0.040612794,13.84046589,0.35453653,0.6268485,0.431033171,0.069052068,12.51776507,0.324772,0.5732613,0.463428714,0.067229629,13.45857385,0.29064855,0.727074,0.542810084,0.095370849,15.76391229,0.30524063,0.6533502,0.474301113,0.076257244,13.77432249,0.29690605,0.73401326,0.450663318,0.094974703,13.0878501,0.23251353,0.67694587,0.462374953,0.111743417,13.42797127,0.40513405,0.5285086,0.471177493,0.038396245,13.68360848,0.5354105,0.6187629,0.566643035,0.017444724,16.45605225,0.38948306,0.5205046,0.436918784,0.033942942,12.68869094,0.537879,0.60868245,0.56707108,0.016251862,16.46848323,0.45660254,0.5438422,0.496570129,0.029620119,14.42104374,0.62221473,0.7487228,0.686078532,0.029308064,19.92461474,0.3745615,0.5349593,0.447421288,0.046779329,12.99369733,0.6353203,0.7592275,0.694168643,0.032306304,20.15956213,0.43020746,0.55150247,0.489229935,0.024155022,14.20787495,0.7369287,0.8718468,0.79370521,0.043824181,23.05023377,0.32758096,0.526724,0.4202367,0.059868514,12.20422148,0.7412447,0.8832199,0.811003,0.05037231,23.55258411,backhand
p53_backhand_s3.csv,2.233333333,26,0.848043116,5.347367322,6.305537088,34.18955102,0.445498182,141.7859456,36.82046539,179.8080819,32.42486913,145.4113588,2.828633799,179.3561625,45.42198637,170.6485973,155.6851856,179.529758,5.330649799,159.9015815,140.7453181,179.3940912,12.12471104,168.1960411,158.0627014,179.484236,5.634536971,-18.80911416,-179.4492852,179.070851,162.6853252,3.625413216,10.74701583,0.139374206,0.074631683,0.37488502,0.5351814,0.443317665,0.048832604,3.180772662,0.23643097,0.35211238,0.275627835,0.035422142,1.977610076,0.36755797,0.5070207,0.420490703,0.042908955,3.016990833,0.23699385,0.35473546,0.279176489,0.036026641,2.003071415,0.44561017,0.5832498,0.520707998,0.034970081,3.736042789,0.3077089,0.39641425,0.340772904,0.021256501,2.445021311,0.363383,0.494573,0.419891989,0.037327732,3.012695105,0.31640562,0.34741938,0.332983845,0.006934809,2.389135366,0.4058088,0.6560801,0.554036005,0.071445832,3.975168863,0.30812204,0.50853866,0.416725092,0.049304154,2.989972845,0.30429494,0.5502738,0.394551474,0.060239692,2.830878715,0.3012182,0.47222885,0.401114777,0.0424917,2.877969948,0.32405722,0.7707082,0.563327241,0.130704499,4.041832824,0.24210712,0.6169094,0.443984971,0.091925971,3.185560534,0.22060679,0.5065439,0.367319049,0.07236635,2.635488009,0.2531176,0.5876273,0.447011394,0.078972163,3.207274906,0.48791695,0.54825824,0.513311958,0.01645953,3.682976728,0.51679456,0.55915314,0.534624402,0.009808427,3.835891998,0.4054377,0.52074015,0.453349086,0.031177083,3.252747396,0.5172082,0.5498653,0.533052749,0.007935905,3.824615494,0.49225444,0.5584273,0.517163049,0.022120775,3.710608028,0.63228524,0.7084107,0.675036405,0.018075831,4.843338113,0.39823377,0.5012347,0.442543091,0.02441539,3.175215148,0.6372557,0.68635505,0.659747274,0.012747574,4.733639686,0.50826323,0.55485547,0.529184483,0.015160904,3.796860962,0.7539801,0.8313193,0.792296966,0.02107864,5.684674285,0.44493395,0.5172173,0.468645449,0.016523996,3.362497706,0.7214339,0.7797384,0.757645167,0.015103811,5.436050092,backhand
p5_backhand_s1.csv,2.733333333,34,0.73584363,6.77007171,9.200421717,39.20524634,0.45924455,151.560483,8.885044821,179.0807177,21.02923779,121.0070963,53.46978585,165.561706,20.90161745,168.1789696,138.123352,179.855904,10.37866033,165.7370216,129.4925732,178.3526398,10.81624683,161.5043697,135.7809057,171.3406787,7.993944373,116.3967395,-179.9601406,179.8660419,133.3538537,30.55338676,2.441947996,0.075548051,0.047504226,0.47361082,0.54168683,0.512373291,0.020581943,6.782084825,0.25985956,0.3547716,0.279655088,0.0246572,3.701685002,0.45105255,0.53288496,0.494210942,0.022795596,6.541676918,0.25724146,0.35072178,0.278690375,0.023972622,3.68891547,0.5120549,0.56347585,0.535432122,0.012404638,7.087305546,0.33088955,0.4124808,0.345985688,0.018720868,4.579677206,0.4220056,0.49673188,0.455558523,0.020662974,6.030049959,0.3354678,0.40741473,0.349093198,0.017361026,4.620810106,0.5287155,0.56525373,0.554144842,0.006486918,7.334998505,0.39613754,0.4792809,0.422650461,0.020876126,5.594458816,0.37416422,0.5048239,0.442184659,0.032182339,5.853025359,0.38430685,0.480859,0.422892198,0.019905182,5.597658599,0.5181659,0.5828742,0.553772261,0.013126015,7.330066795,0.43283355,0.5014034,0.459673675,0.015546442,6.084520626,0.26607037,0.55178845,0.475304579,0.05552749,6.291420781,0.36809143,0.5014504,0.458815424,0.02744461,6.073160285,0.4954056,0.52311313,0.512394312,0.006965987,6.782363062,0.48382795,0.5326991,0.498328922,0.010738622,6.596185007,0.44411325,0.47573572,0.46082711,0.008897125,6.099788187,0.49045214,0.5356548,0.500394583,0.01128086,6.623527348,0.5141808,0.54674625,0.529717914,0.007612178,7.011668806,0.5842127,0.62206244,0.600374835,0.00812286,7.946926829,0.44590935,0.5010677,0.462436641,0.012404715,6.121092919,0.60393536,0.6419536,0.615851575,0.008728182,8.151786382,0.5212477,0.53360885,0.5273037,0.00285606,6.979712799,0.6704733,0.6833097,0.677215785,0.002903613,8.964040425,0.43028653,0.4490173,0.438471962,0.005162815,5.803881839,0.7012049,0.7298862,0.716920075,0.006889568,9.489590582,backhand
p8_backhand_s2.csv,2.466666667,37,0.784434655,4.976357491,6.34387767,36.22491242,0.409882047,153.0103951,1.927446407,179.7873934,22.81435079,130.7571607,22.37102382,179.052621,30.56051802,150.85487,108.4676019,175.3429486,21.91139442,158.0848782,101.1240957,179.9979327,26.38149845,136.7277007,93.04744083,173.6655811,19.94162066,-85.61816023,-179.6019646,175.1220674,127.5187491,22.25323442,7.230008118,0.040922737,0.031578982,0.5493336,0.65533745,0.598649298,0.034569885,14.6287697,0.22818565,0.35285026,0.270863194,0.036270203,6.61889239,0.52757424,0.65726125,0.586324196,0.042653069,14.3275899,0.2247747,0.3530844,0.269120182,0.037188218,6.576299644,0.560851,0.6040416,0.585006922,0.010697554,14.2954006,0.289262,0.3747557,0.318293478,0.023609406,7.777912702,0.488652,0.6066456,0.533707952,0.039681684,13.04184393,0.2805031,0.3961439,0.314064422,0.036945574,7.674570255,0.5558388,0.6393521,0.597083231,0.021983934,14.59050081,0.32555908,0.44035384,0.38248608,0.026756926,9.346541955,0.42284632,0.60391796,0.512400891,0.054855898,12.52117834,0.25728047,0.46354592,0.365504331,0.05303894,8.931570955,0.57777864,0.7057226,0.634441969,0.036093162,15.50340989,0.31137282,0.48709077,0.430461944,0.0307432,10.51889422,0.3743441,0.6240854,0.523086982,0.088751582,12.78230679,0.24224451,0.50251424,0.389302149,0.084108777,9.513101413,0.50441897,0.55531514,0.538835296,0.012154312,13.16713722,0.43661398,0.4987677,0.459493567,0.016958647,11.22831947,0.47473925,0.52964246,0.496412316,0.01553745,12.13047683,0.43735287,0.49940062,0.457100273,0.019023066,11.16983623,0.47237176,0.6118796,0.580055218,0.024329436,14.17439931,0.52597564,0.57895654,0.547622722,0.011048559,13.38186932,0.42910516,0.6021269,0.471391036,0.048417272,11.51904951,0.5364404,0.6257227,0.557590649,0.023449634,13.6254485,0.38224408,0.58919626,0.577179742,0.032324845,14.10413333,0.63483804,0.6519505,0.643615979,0.003561131,15.72758869,0.38867372,0.5873371,0.427759824,0.06331011,10.45286443,0.6254684,0.64909697,0.640747487,0.005459533,15.65749338,backhand
